ID,FILIALNAME,DATAT0,DATATF,TIPOMATERIAL,COD_MATERIAL,NOME_MATERIAL,UM,QTDE_SALDO_INIC,QTDE_SALDO_FINAL,QTDE_E_TOTAL,QTDE_S_TOTAL,QTDE_E_NF,QTDE_S_PAC,QTDE_E_INI_SD,QTDE_S_OUTR,QTDE_E_DEVOL,QTDE_S_PERDA,QTDE_E_INVENT,QTDE_S_INVENT,QTDE_E_3OS,QTDE_S_DEVOL,QTDE_S_3OS,VALOR_INIC,VALOR_FINAL,VALOR_E_TOTAL,VALOR_S_TOTAL,VALOR_E_NF,VALOR_S_PAC,VALOR_E_INI_SD,VALOR_S_OUTR,VALOR_E_DEVOL,VALOR_S_PERDA,VALOR_E_INVENT,VALOR_S_INVENT,VALOR_E_3OS,VALOR_S_DEVOL,VALOR_S_3OS
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255601,POLIVITAMINICO COMPLEXO B AMPOLA | 2ML MEDICAMENTOS OUTROS,Ampola,136,124,9,21,0,21,0,0,9,0,0,0,0,0,0,178,01,162,3,11,78,27,49,0,27,49,0,0,11,78,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255653,SULFATO FERROSO + ASSOCIAÇÕES SOLUÇAO ORAL | 120ML MEDICAMENTOS ESPECÍFICOS 1_1,Frasco,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,77,45,77,45,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255537,L-CARNITINA 1G/5ML SOLUÇÃO | 100ML MEDICAMENTOS MANIPULADOS,Frasco,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,190,190,190,190,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255540,LEVODROPROPIZINA 6MG/ML XAROPE | 120ML MEDICAMENTOS DE REFERÊNCIA,Frasco,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,484,16,484,16,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255399,DINITRATO DE ISOSSORBIDA 5MG COMPRIMIDO UNITARIO | MEDICAMENTOS DE REFERÊNCIA_1,Comprimido,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,10,06,10,06,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255408,IBUPROFENO 100MG/ML FRASCO | 20 ML 200 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,9,208,240,41,240,41,0,0,0,0,0,0,0,0,0,73,84,862,63,958,83,170,04,958,83,170,04,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255602,HEPARINA SODICA 5.000 UI/ 0,25ML AMPOLA | 0,25ML MEDICAMENTOS BIOLÓGICOS_1,Ampola,154,1,0,153,0,0,0,0,0,153,0,0,0,0,0,1323,49,8,59,0,1314,9,0,0,0,0,0,1314,9,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255449,MORFINA (SULFATO) 10MG/ML FRASCO | 60ML SOLUÇAO ORAL 1920 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255398,CAPTOPRIL 25MG COMPRIMIDO | UNITARIO MEDICAMENTOS GENÉRICOS,Comprimido,306,306,90,90,60,90,0,0,30,0,0,0,0,0,0,42,11,38,47,7,67,11,31,3,9,11,31,0,0,3,77,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255755,SULFATO DE MAGNESIO 10% AMPOLA | 10ML MEDICAMENTOS ESPECÍFICOS,Ampola,255,337,82,0,0,0,0,0,82,0,0,0,0,0,0,275,6,364,22,88,62,0,0,0,0,0,88,62,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,255502,CORDIA VERBENACEA DC CREME | 30G  MEDICAMENTOS FITOTERÁPICOS_1,Bisnaga,11,13,11,9,11,9,0,0,0,0,0,0,0,0,0,603,93,651,19,498,08,450,82,498,08,450,82,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263245,OMEPRAZOL 2MG/ML SOLUÇÃO ORAL | 100ML MEDICAMENTOS MANIPULADOS,Frasco,5,0,6,11,6,11,0,0,0,0,0,0,0,0,0,90,0,108,198,108,198,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263033,ACIDO ASCORBICO (VITAMINA C) 100MG/ML AMPOLA | 5ML MEDICAMENTOS DE REFERÊNCIA,Ampola,276,255,0,21,0,21,0,0,0,0,0,0,0,0,0,242,25,223,82,0,18,43,0,18,43,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263085,NITRATO DE MICONAZOL 20MG FRASCO | 30G MEDICAMENTOS DE REFERÊNCIA,Frasco,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,101,85,106,2,145,96,141,61,145,96,141,61,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263167,HIDROCORTISONA (SUCCINATO SODICO) 500MG FRASCO-AMPOLA |  MEDICAMENTOS DE REFERÊNCIA,Frasco Ampola,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263168,OMEPRAZOL 10MG/ML SOLUÇÃO ORAL |  50ML MEDICAMENTOS MANIPULADOS,Frasco,29,22,69,76,66,75,0,0,0,0,3,1,0,0,0,725,5,550,12,1725,02,1900,4,1650,1875,39,0,0,0,0,75,02,25,01,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263269,TANSULOSINA  0,4MG/ML FRASCO | 10ML MEDICAMENTOS MANIPULADOS,Frasco,0,7,17,10,17,10,0,0,0,0,0,0,0,0,0,0,419,67,1019,2,599,53,1019,2,599,53,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263046,CLARITROMICINA 50MG/ML FRASCO | 60ML MEDICAMENTOS DE REFERÊNCIA,Frasco,11,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1651,83,1501,66,0,150,17,0,0,0,0,0,150,17,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263065,METRONIDAZOL 100MG/G CREME | 50G MEDICAMENTOS DE REFERÊNCIA_1,Bisnaga,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,217,71,217,71,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263262,PEG ENVELOPE | 54,8G MEDICAMENTOS MANIPULADOS,Envelope,101,91,30,40,30,40,0,0,0,0,0,0,0,0,0,2144,55,1948,2,660,856,35,660,856,35,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263084,PREDNISOLONA  ACETATO  1%  FRASCO | 5ML SOLUCAO OFTALMICA 115 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,263091,SIMETICONA 75MG/ML FRASCO | 15 ML 450 GOTAS MEDICAMENTOS GENÉRICOS,Frasco,1551,1823,1863,1591,1840,1591,0,0,23,0,0,0,0,0,0,2838,67,3968,28,4592,87,3463,26,4542,8,3463,26,0,0,50,07,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,273298,CLORETO DE SODIO 0,9% | 100ML SPRAY  MARCA,Frasco,9,5,5,9,5,9,0,0,0,0,0,0,0,0,0,346,47,188,54,181,45,339,38,181,45,339,38,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,273311,ACIDO AZELAICO 150 MG/G (15%) GEL |  30G MEDICAMENTOS DE REFERÊNCIA,Tubo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,27,67,27,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,270973,DEXTRANO 70+HIPROMELOSE  0,1%+0,3% FRASCO | 15ML SOLUCAO OFTALMICA ESTERIL 225 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,3,6,9,6,9,6,0,0,0,0,0,0,0,0,0,51,43,113,48,175,53,113,48,175,53,113,48,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,270307,BROMEXINA CLORIDRATO 2MG/ML FRASCO | 50ML 750 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,146,45,146,45,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,270303,CETOPROFENO 2% (20MG/ML) FRASCO | 20ML 400 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,88,26,88,26,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,273333,DIAZEPAM 5 MG SUPOSITORIO | MEDICAMENTOS MANIPULADOS,Unidade,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,71,1,71,1,71,1,71,1,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,273364,BROMETO DE PROPANTELINA 10MG/G GEL | TRANSDERMICO SACHE 1G MEDICAMENTOS MANIPULADOS,Envelope,3682,3216,5001,5467,4668,5467,0,0,100,0,233,0,0,0,0,10634,69,7982,88,10918,59,13570,4,10092,13570,4,0,0,248,23,0,578,36,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,273339,LUBRIFICANTE  OCULAR FLACONETES | 30 UNID 0,4ML MEDICAMENTOS DE REFERÊNCIA,Flaconete,2412,1062,0,1350,0,1350,0,0,0,0,0,0,0,0,0,6191,85,2726,26,0,3465,59,0,3465,59,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,278031,METOCLOPRAMIDA 5MG/ML AMPOLA | 2ML MEDICAMENTOS GENÉRICOS_1,Ampola,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,278043,LATANOPROSTA 0,005% FRASCO | 2,5ML SOLUCAO OFTALMICA 92,5 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0,505,31,334,2,330,18,501,29,330,18,501,29,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,277985,RACECADOTRIL ENVELOPE | 10MG MEDICAMENTOS DE REFERÊNCIA_1,Envelope,58,130,90,18,90,18,0,0,0,0,0,0,0,0,0,167,96,372,89,256,56,51,63,256,56,51,63,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,282353,PIVALAT DE FLUOCORTOLONA 1MG/G + LIDOCAINA 20MG/G CREME | 30G MEDICAMENTOS DE REFERÊNCIA_1,Bisnaga,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,55,68,55,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,282368,MOMETASONA (FUROATO) 1MG/G POMADA | 20G MEDICAMENTOS GENÉRICOS_1,Bisnaga,55,44,1,12,0,12,0,0,1,0,0,0,0,0,0,807,57,646,06,14,68,176,19,0,176,19,0,0,14,68,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,282379,DEXAMETASONA 1MG/ML FRASCO | SUSPENSAO OFTALMICA 5ML 120 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,282401,SENA + TAMARINDO + ALCAÇUZ GELÉIA | 130G MEDICAMENTOS FITOTERÁPICOS_1,Frasco,1,3,5,3,5,3,0,0,0,0,0,0,0,0,0,59,4,178,07,296,73,178,06,296,73,178,06,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,282445,CIPROFLOXACINO 0,3% +  DEXAMETASONA 0,1% FRASCO | 5ML SUSPENSAO OFTALMICA 150 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0,96,5,64,56,64,9,96,84,64,9,96,84,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,282350,SUCRALFATO 2G FLACONETE | 10ML MEDICAMENTOS DE REFERÊNCIA,Flaconete,221,413,560,368,560,368,0,0,0,0,0,0,0,0,0,909,36,1697,99,2301,6,1512,97,2301,6,1512,97,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279478,LOÇÃO  HIDRATANTE FRASCO | 473 ML MEDICAMENTOS OUTROS_1,Frasco,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,68,84,66,9,64,96,66,9,64,96,66,9,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279423,L-CARNITINA 10% SOLUÇÃO | 100ML MEDICAMENTOS MANIPULADOS,Frasco,6,3,5,8,5,8,0,0,0,0,0,0,0,0,0,252,126,210,336,210,336,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279424,Benzilpenicilina BENZATINA 1.200.000UI FRASCO AMPOLA | 04 ML MEDICAMENTOS DE REFERÊNCIA,Frasco Ampola,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279485,CLORETO DE SODIO 20% GEL | 30G GEL MEDICAMENTOS MANIPULADOS,Bisnaga,2,10,23,15,23,15,0,0,0,0,0,0,0,0,0,114,5,616,2,1426,924,3,1426,924,3,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,278050,ANIDULAFUNGINA 100MG FRASCO-AMPOLA + DILUENTE |  MEDICAMENTOS DE REFERÊNCIA,Frasco Ampola,4,0,11,15,11,15,0,0,0,0,0,0,0,0,0,1725,28,0,5190,9,6916,18,5190,9,6916,18,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279347,FORMOTEROL FUMARATO 6MCG + BUDESONIDA 200MCG | 120 DOSES MEDICAMENTOS DE REFERÊNCIA,Frasco,35,22,13,26,12,26,0,0,1,0,0,0,0,0,0,5380,5,3408,21,2055,6,4027,89,1900,68,4027,89,0,0,154,92,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279475,BROMETO DE TIOtropio 2,5MCG DOSE 4ML | 60 UNID MEDICAMENTOS DE REFERÊNCIA,Frasco,12,12,19,19,19,19,0,0,0,0,0,0,0,0,0,3781,09,3780,42,5985,5985,67,5985,5985,67,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,279360,DOMPERIDONA 1MG/ML SUSPENSAO ORAL | 100ML MEDICAMENTOS GENÉRICOS_1,Frasco,583,587,623,619,594,619,0,0,24,0,5,0,0,0,0,5758,34,5799,37,6156,55,6115,52,5870,04,6115,52,0,0,237,11,0,49,4,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,286236,DICLOFENACO DIETILAMÔNIO CREME GEL | 60G MEDICAMENTOS GENÉRICOS_1,Bisnaga,10,9,5,6,5,6,0,0,0,0,0,0,0,0,0,70,96,62,35,32,95,41,56,32,95,41,56,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,286250,IBUPROFENO  100MG/ML FRASCO | 20 ML 180 GOTAS MEDICAMENTOS GENÉRICOS,Frasco,44,4,15,55,13,55,0,0,0,0,2,0,0,0,0,212,09,20,16,85,33,277,26,75,25,277,26,0,0,0,0,10,08,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237753,PROPIONATO DE FLUTICASONA+XINAFOATO DE SALMETEROL 25/50MCG SPRAY | MEDICAMENTOS DE REFERÊNCIA_1,Frasco,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,4186,89,4186,89,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237760,RifaMICina SV SODICA 10MG/ML SPRAY | 20ML MEDICAMENTOS DE REFERÊNCIA,Frasco,5,6,4,3,4,1,0,2,0,0,0,0,0,0,0,168,56,204,19,137,72,102,09,137,72,34,03,0,68,06,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237763,RISPERIDONA 1MG/ML | FRASCO 30 ML MEDICAMENTOS DE REFERÊNCIA,Frasco,14,11,6,9,6,9,0,0,0,0,0,0,0,0,0,2419,79,1934,26,1097,04,1582,57,1097,04,1582,57,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237766,XINAFOATO DE SALMETEROL+ PROPIONATO DE FLUTICASONA 25/250MCG FRASCO | 120 DOSES MEDICAMENTOS DE REFERÊNCIA_1,Frasco,5,29,37,13,37,13,0,0,0,0,0,0,0,0,0,934,41,5634,71,7226,2,2525,9,7226,2,2525,9,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237781,SULFATO DE ATROPINA 1% FRASCO | 5ML 135 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,44,21,0,23,0,23,0,0,0,0,0,0,0,0,0,471,85,225,2,0,246,65,0,246,65,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237788,TIGECICLINA 50MG FRASCO-AMPOLA | MEDICAMENTOS DE REFERÊNCIA_1,Ampola,52,51,0,1,0,0,0,0,0,1,0,0,0,0,0,8562,96,8398,29,0,164,67,0,0,0,0,0,164,67,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237801,MOXIFLOXACINO 5ML 0,5% FRASCO | 5ML SOLUCAO OFTALMICA 130 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,114,6,114,6,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237811,ACETILCISTEINA :: 40MG/ML XAROPE | 120ML MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,97,41,97,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237812,ACETILCISTEINA ::: 40MG/ML XAROPE ADULTO | 120ML MEDICAMENTOS GENÉRICOS,Frasco,21,10,4,15,4,15,0,0,0,0,0,0,0,0,0,215,26,97,08,27,44,145,62,27,44,145,62,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237816,Aciclovir 250MG FRASCO AMPOLA |  MEDICAMENTOS GENÉRICOS,Ampola,60,20,0,40,0,0,0,0,0,40,0,0,0,0,0,441,18,147,06,0,294,12,0,0,0,0,0,294,12,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237818,ACIDO FUSIDICO 2% 15G CREME |  MEDICAMENTOS DE REFERÊNCIA,Bisnaga,3,2,6,7,6,7,0,0,0,0,0,0,0,0,0,174,77,114,2,339,12,399,69,339,12,399,69,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237830,AMOROLFINA 5% ESMALTE TERAPEUTICO  | 2,5ML MEDICAMENTOS DE REFERÊNCIA,Frasco,5,8,14,11,14,11,0,0,0,0,0,0,0,0,0,608,11,1011,56,1794,35,1390,9,1794,35,1390,9,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237834,AMOXICILINA 250MG/5ML SUSPENSAO | 150ML MEDICAMENTOS GENÉRICOS,Frasco,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,54,22,40,67,0,13,55,0,13,55,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237836,AMOXICILINA+CLAVULANATO DE POTASSIO 400MG SUSPENSAO ORAL | 70ML MEDICAMENTOS DE REFERÊNCIA,Frasco,3,7,6,2,6,2,0,0,0,0,0,0,0,0,0,247,02,506,94,404,76,144,84,404,76,144,84,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237844,ATROPINA 0,5% FRASCO | 5 ML 140 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,9,8,9,10,9,10,0,0,0,0,0,0,0,0,0,80,13,67,57,71,91,84,47,71,91,84,47,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237849,BETAmetasona + MALEATO DE DEXCLORFENIRAMINA 120ML XAROPE | MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,63,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237852,BRINZOLAMIDA 5ML FRASCO | 5ML 140 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,145,63,72,82,0,72,81,0,72,81,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237856,BLEPHAGEL 40G BISNAGA | MEDICAMENTOS DE REFERÊNCIA,Bisnaga,6,4,6,8,6,8,0,0,0,0,0,0,0,0,0,764,59,483,66,686,4,967,33,686,4,967,33,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237868,CLOTRIMAZOL 30ML SPRAY | MEDICAMENTOS DE REFERÊNCIA_1,Frasco,6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,276,09,230,08,0,46,01,0,46,01,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237878,CEFALEXINA 250MG/5ML SUSPENSAO | 100ML MEDICAMENTOS GENÉRICOS,Frasco,18,14,0,4,0,4,0,0,0,0,0,0,0,0,0,172,19,133,93,0,38,26,0,38,26,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237899,CLORETO DE BENZALCONIO+CLORETO DE SODIO 30ML FRASCO | 30ML 600 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,5,3,0,2,0,2,0,0,0,0,0,0,0,0,0,61,19,36,71,0,24,48,0,24,48,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237908,CLORIDRATO DE CIPROFLOXACINO 5ML FRASCO | 5ML SOLUCAO OFTALMICA 155 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237932,DAPTOMICINA 500MG FRASCO-AMPOLA | MEDICAMENTOS DE REFERÊNCIA,Frasco Ampola,18,22,62,58,60,56,0,0,0,0,0,0,2,0,2,5782,83,6870,53,19200,91,18113,21,18811,2,17488,62,0,0,0,0,0,0,389,71,0,624,59
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237940,DEXAmetasona + SULF.NEOMICINA + SULF.POLIMIXINA B 3,5G POMADA | MEDICAMENTOS DE REFERÊNCIA,Bisnaga,14,14,13,13,13,13,0,0,0,0,0,0,0,0,0,364,44,387,69,383,24,359,99,383,24,359,99,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237941,DEXAMETASONA + SULF.NEOMICINA + SULF.POLIMIXINAB 5ML FRASCO | 5ML SOLUCAO OFTALMICA 110 GOTAS MEDICAMENTOS DE REFERÊNCIA,Frasco,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,57,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237950,DIPROPIONATO DE BECLOMETASONA 250MCG SPRAY | 10ML MEDICAMENTOS DE REFERÊNCIA_1,Frasco,37,34,0,3,0,3,0,0,0,0,0,0,0,0,0,2001,21,1838,95,0,162,26,0,162,26,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237951,DIPROPIONATO DE BETAmetasona 30G POMADA | MEDICAMENTOS DE REFERÊNCIA,Bisnaga,4,6,7,5,7,5,0,0,0,0,0,0,0,0,0,138,6,198,43,225,19,165,36,225,19,165,36,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237953,EPITEGEL 50MG BISNAGA | 10G MEDICAMENTOS DE REFERÊNCIA,Bisnaga,22,30,41,33,38,33,0,0,3,0,0,0,0,0,0,792,66,1082,89,1481,4,1191,17,1373,11,1191,17,0,0,108,29,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237961,FUROSEMIDA 5MG/ML FRASCO | 50ML MEDICAMENTOS MANIPULADOS,Frasco,0,2,4,2,4,2,0,0,0,0,0,0,0,0,0,0,70,140,70,140,70,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237962,GABAPENTINA 200MG/5ML FRASCO | 50ML MEDICAMENTOS MANIPULADOS,Frasco,0,3,16,13,16,13,0,0,0,0,0,0,0,0,0,0,66,352,286,352,286,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237963,HEPARINA 200UI/ML AMPOLA | 1ML MEDICAMENTOS MANIPULADOS_1,Ampola,176,140,0,36,0,36,0,0,0,0,0,0,0,0,0,844,8,672,0,172,8,0,172,8,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237967,L-CARNITINA 10% FRASCO | 20ML MEDICAMENTOS MANIPULADOS,Frasco,5,6,8,7,8,7,0,0,0,0,0,0,0,0,0,100,120,160,140,160,140,0,0,0,0,0,0,0,0,0
44,CD Único - SP,27/02/2024,28/03/2024,Medicamentos,237978,SOLUÇAO FOSFATADA 15MG/ML FRASCO | 300ML MEDICAMENTOS MANIPULADOS,Frasco,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,657,657,657,657,0,0,0,0,0,0,0,0,0
