CD;FILIALNAME;DATAT0;DATATF;TIPOMATERIAL;COD_MATERIAL;NOME_MATERIAL;UM;QTDE_SALDO_INIC;QTDE_SALDO_FINAL;QTDE_E_TOTAL;QTDE_S_TOTAL;QTDE_E_NF;QTDE_S_PAC;QTDE_E_INI_SD;QTDE_S_OUTR;QTDE_E_DEVOL;QTDE_S_PERDA;QTDE_E_INVENT;QTDE_S_INVENT;QTDE_E_3OS;QTDE_S_DEVOL;QTDE_S_3OS;VALOR_INIC;VALOR_FINAL;VALOR_E_TOTAL;VALOR_S_TOTAL;VALOR_E_NF;VALOR_S_PAC;VALOR_E_INI_SD;VALOR_S_OUTR;VALOR_E_DEVOL;VALOR_S_PERDA;VALOR_E_INVENT;VALOR_S_INVENT;VALOR_E_3OS;VALOR_S_DEVOL;VALOR_S_3OS
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;569658;CLORETO DE CETILPIRIDINIO, BORATO DE SÓDIO, BENZOCAÍNA 1MG/ML + 60MG/ML + 0,2MG/ML FRASCO 100ML MEDICAMENTOS DE REFERÊNCIA;Frasco;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;76,14;0,00;0,00;76,14;0,00;76,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;570665;PELARGONIUM SIDOIDES  307,39ML XAROPE MEDICAMENTOS FITOTERÁPICOS;Frasco;3,00;7,00;10,00;6,00;10,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;282,18;607,29;845,64;520,53;845,64;520,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;570668;LINEZOLIDA 600MG BOLSA 300ML MEDICAMENTOS GENÉRICOS;Bolsa;149,00;193,00;54,00;10,00;20,00;10,00;0,00;0,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;2861,33;3747,32;1080,15;194,16;420,00;194,16;0,00;0,00;660,15;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;570671;SACCHAROMYCES BOULARDII -17  250MG ENVELOPE MEDICAMENTOS DE REFERÊNCIA;Envelope;70,00;70,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;500,50;500,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;566726;OXcarbazepina 300MG COMPRIMIDO MEDICAMENTOS GENÉRICOS_1;Comprimido;240,00;330,00;270,00;180,00;0,00;180,00;0,00;0,00;270,00;0,00;0,00;0,00;0,00;0,00;0,00;304,75;419,03;342,84;228,56;0,00;228,56;0,00;0,00;342,84;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;567823;METILCOBALAMINA  50MG/2ML AMPOLA 2ML MEDICAMENTOS MANIPULADOS;Ampola;86,00;73,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4866,26;4130,66;0,00;735,60;0,00;735,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;569656;CLPOTASSIO48,93MG/G+CITR SODIO64,30MG/G+CL DE SODIO59,77MG/G+GLICOSE822,64MG/G 1G SACHE 1 G MEDICAMENTOS DE REFERÊNCIA;Envelope;183,00;67,00;312,00;428,00;312,00;428,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1174,64;430,60;2006,67;2750,71;2006,67;2750,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;563479;MINILAX 6,5G BISNAGA MEDICAMENTOS DE REFERÊNCIA;Bisnaga;649,00;361,00;327,00;615,00;322,00;615,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;3415,75;1885,61;1682,18;3212,32;1656,06;3212,32;0,00;0,00;26,12;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571100;ACIDO ACETILSALICILICO  50MG/ML SOLUÇÃO ORAL 20ML MEDICAMENTOS MANIPULADOS;Frasco;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;40,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571111;OMEPRAZOL MAGNÉSIO 20MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;301,00;273,00;364,00;392,00;364,00;392,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3743,61;3371,24;4468,38;4840,75;4468,38;4840,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571112;PRUCALOPRIDA 1MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;349,00;251,00;196,00;294,00;196,00;294,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2895,86;2136,17;1742,44;2502,13;1742,44;2502,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571113;TIAMINA 300MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;210,00;180,00;60,00;90,00;60,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;139,94;104,73;17,16;52,37;17,16;52,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;566709;VENLAFAXINA 37,5MG/ML FRASCO 100ML MEDICAMENTOS MANIPULADOS;Frasco;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72,00;0,00;0,00;72,00;0,00;72,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571120;RIVAROXABANA 10MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;250,00;400,00;570,00;420,00;570,00;420,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1444,01;3138,07;4989,04;3294,98;4989,04;3294,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571123;RISPERIDONA  2MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;120,00;60,00;0,00;60,00;0,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,59;12,30;0,00;12,29;0,00;12,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;571136;NITRATO DE ISOCONAZOL + VALERATO DE DIFLUCORTOLONA 10MG/G + 1MG/G CREME DERMATOLOGICO 30G MEDICAMENTOS OUTROS;Bisnaga;11,00;7,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;363,69;231,44;0,00;132,25;0,00;132,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;565950;SALICILATO DE METILA + ASSOCIAÇÕES 36,04MG EMBALAGEM COM 4 EMPLASTOS MEDICAMENTOS DE REFERÊNCIA;Caixa;3,00;8,00;11,00;6,00;11,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23,08;36,71;41,16;27,53;41,16;27,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;569641;MONTELUCASTE DE SÓDIO 4MG GRANULADO SACHÊ 4MG MEDICAMENTOS SIMILARES;Envelope;0,00;180,00;180,00;0,00;180,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;322,79;322,79;0,00;322,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;569646;ROSUVASTATINA 10MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;1290,00;1560,00;1470,00;1200,00;1290,00;1200,00;0,00;0,00;180,00;0,00;0,00;0,00;0,00;0,00;0,00;374,19;354,51;253,03;272,71;212,12;272,71;0,00;0,00;40,91;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;566700;CLORIDRATO DE TRAMADOL 100 MG/ML FRASCO | SOLUÇAO ORAL 10ML 400 GOTAS MEDICAMENTOS GENÉRICOS;Frasco;21,00;17,00;2,00;6,00;0,00;6,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;292,95;237,15;27,90;83,70;0,00;83,70;0,00;0,00;27,90;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;566708;SUPLEMENTO MINERAL A BASE DE ZINCO 2MG/0,5ML FRASCO 75ML MEDICAMENTOS DE REFERÊNCIA;Frasco;23,00;12,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;652,20;340,28;0,00;311,92;0,00;311,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;568086;MAGNESIO ELEMENTAR QUELADO 13MG/ML FRASCO 150ML MEDICAMENTOS MANIPULADOS;Frasco;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129,00;129,00;129,00;129,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;566704;ARNICA MONTANA 200MG/G GEL 30G MEDICAMENTOS FITOTERÁPICOS;Tubo;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;65,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;563461;LIDOCAINA 5% EMPLASTO - CAIXA 10 UNIDADES MEDICAMENTOS DE REFERÊNCIA;Caixa;16,00;16,00;6,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1290,36;1439,62;689,12;539,86;689,12;539,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;578596;SULFAMETOXAZOL + TRIMETROPRIMA 400MG+80MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;140,00;60,00;40,00;120,00;0,00;120,00;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;0,00;253,48;108,63;72,42;217,27;0,00;217,27;0,00;0,00;0,00;0,00;72,42;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;578593;TOPIRAMATO 100MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;240,00;720,00;1500,00;1020,00;1500,00;1020,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;128,60;355,83;731,32;504,09;731,32;504,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;577131;FUMARATO DE FORMOTEROL DI HIDRATO/BUDESONIDA 6/200MCG SPRAY 120 DOSES MEDICAMENTOS DE REFERÊNCIA;Tubo;3,00;5,00;10,00;8,00;10,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;330,61;566,11;1141,28;905,78;1141,28;905,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;577143;PREGABALINA 50MG/5ML 100ML MEDICAMENTOS MANIPULADOS;Frasco;2,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;102,00;0,00;0,00;102,00;0,00;102,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;577690;ADAPALENO + FOSFATO DE CLINDAMICINA 1MG/G + 10MG/G BISNAGA | 45G MEDICAMENTOS DE REFERÊNCIA;Bisnaga;1,00;4,00;5,00;2,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;54,83;221,42;277,30;110,71;277,30;55,35;0,00;0,00;0,00;0,00;0,00;55,36;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;573851;DULoxetina 30MG/5ML SOLUÇÃO ORAL 150ML MEDICAMENTOS MANIPULADOS_1;Frasco;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;177,00;177,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;578581;GATIFLOXACINO 5MG/ML  FRASCO | 5ML 110 GOTAS SOLUÇAO OFTALMICA MEDICAMENTOS DE REFERÊNCIA;Frasco;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,39;55,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;578595;RACEALFATOCOFEROL (ACETATO DE) 400MG CAPSULA MEDICAMENTOS ESPECÍFICOS;Capsula;420,00;1620,00;4080,00;2880,00;4080,00;2880,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;486,98;1840,97;4626,83;3272,84;4626,83;3272,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;574343;BISACODIL 5MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;500,00;400,00;220,00;320,00;160,00;320,00;0,00;0,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;317,01;253,51;139,31;202,81;101,28;202,81;0,00;0,00;38,03;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;574047;CLORIDRATO DE MOXIFLOXACINO + FOSFATO DISSÓDICO DE DEXAMETASONA 5MG/ML+1MG/ML FRASCO | 5ML SOLUÇAO OFTALMICA  ESTERIL 125 GOTAS MEDICAMENTOS DE REFERÊ;Frasco;1,00;2,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,73;77,07;68,88;38,54;68,88;38,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;575169;SACCHAROMYCES BOULARDII-17 100MG CAPSULA MEDICAMENTOS BIOLÓGICOS;Capsula;228,00;288,00;408,00;348,00;372,00;348,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;706,20;927,40;1341,80;1120,60;1225,88;1120,60;0,00;0,00;115,92;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;574332;DILTIAZEN 30MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;350,00;250,00;200,00;300,00;200,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;82,75;64,24;58,58;77,09;58,58;77,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;574339;PARACETAMOL 500MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;130,00;460,00;500,00;170,00;500,00;170,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,18;50,15;40,50;18,53;40,50;18,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;574338;ROTIGOTINA 4,5MG ADESIVO 2MG/24 HORAS  MEDICAMENTOS DE REFERÊNCIA;Adesivo;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;337,36;337,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;584599;SILDENAFIL 5MG/ML  FRASCO 55ML MEDICAMENTOS MANIPULADOS;Frasco;1,00;0,00;7,00;8,00;7,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,00;0,00;385,00;440,00;385,00;440,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;581521;ENALAPRIL 1MG/ML FRASCO 100ML MEDICAMENTOS MANIPULADOS;Frasco;1,00;0,00;3,00;4,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;40,32;0,00;120,00;160,32;120,00;120,24;0,00;0,00;0,00;0,00;0,00;40,08;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;579754;ALPRAZOLAM 0,5MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;510,00;480,00;240,00;270,00;240,00;270,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66,48;56,88;22,39;31,99;22,39;31,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;583065;GENTAMICINA 80MG/2ML AMPOLA 2ML MEDICAMENTOS SIMILARES_1;Ampola;308,00;83,00;0,00;225,00;0,00;222,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;393,68;106,09;0,00;287,59;0,00;283,76;0,00;0,00;0,00;3,83;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;586801;BICARBONATO DE SÓDIO 1G ENVELOPE MEDICAMENTOS MANIPULADOS;Envelope;63,00;27,00;20,00;56,00;20,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,25;61,24;38,00;127,01;38,00;127,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;581518;OXALATO DE ESCITALOPRAM 20MG/ML FRASCO |15ML 300 GOTAS MEDICAMENTOS GENÉRICOS;Frasco;7,00;8,00;11,00;10,00;11,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;137,23;203,45;320,53;254,31;320,53;254,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;587612;PRIMIDONA 250MG COMPRIMIDO  MEDICAMENTOS DE REFERÊNCIA;Comprimido;160,00;40,00;0,00;120,00;0,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;234,95;58,74;0,00;176,21;0,00;176,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;579753;AMIODARONA 200MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;0,00;120,00;150,00;30,00;150,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,00;86,25;17,25;86,25;17,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;316076;HIALURONATO DE SODIO 2 MG/ML FRASCO | 10 ML 200 GOTAS MEDICAMENTOS DE REFERÊNCIA;Frasco;44,00;35,00;39,00;48,00;39,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3643,74;2845,77;3104,79;3902,76;3104,79;3902,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;316084;BROMETO DE PROPANTELINA 1MG/ML | FRASCO MEDICAMENTOS MANIPULADOS;Frasco;208,00;170,00;45,00;83,00;45,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4848,74;4306,27;1560,00;2102,47;1560,00;2102,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;316964;HYABAK 0,15% FRASCO | 10 ML 200 GOTAS MEDICAMENTOS DE REFERÊNCIA;Frasco;62,00;69,00;73,00;66,00;73,00;66,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3073,87;3505,35;3784,43;3352,95;3784,43;3352,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;328048;FOSFOMICINA TROMETAMOL 8G GRANULADO ENVELOPE MEDICAMENTOS DE REFERÊNCIA;Envelope;61,00;41,00;107,00;127,00;70,00;127,00;0,00;0,00;36,00;0,00;1,00;0,00;0,00;0,00;0,00;2840,83;1928,01;5059,31;5972,13;3319,40;5972,13;0,00;0,00;1692,89;0,00;47,02;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;324767;ACETILCISTEINA 20MG/ML XAROPE 120ML  MEDICAMENTOS GENÉRICOS;Frasco;12,00;9,00;4,00;7,00;4,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,10;42,76;18,92;33,26;18,92;33,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;326433;LEVETIRACETAM  100MG/ML SOLUÇÃO ORAL 150ML MEDICAMENTOS IMPORTADOS;Frasco;145,00;150,00;163,00;158,00;159,00;158,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;16948,05;17541,64;19070,78;18477,19;18603,00;18477,19;0,00;0,00;467,78;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;323561;MIDAZOLAM  2MG/ML SOLUÇÃO ORAL 10ML MEDICAMENTOS SIMILARES;Frasco;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;84,17;0,00;0,00;84,17;0,00;0,00;0,00;0,00;0,00;84,17;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;323969;CLOBAZAM  2,5MG/ML FRASCO 80ML MEDICAMENTOS MANIPULADOS;Frasco;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;120,00;120,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;327407;CLORIDRATO DE CIPROEPTADINA +ASSOCIAÇÕES XAROPE 240ML MEDICAMENTOS DE REFERÊNCIA;Frasco;6,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;164,65;109,77;0,00;54,88;0,00;54,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;328573;TRAMADOL 50MG/ML 1 AMPOLA 1 ML MEDICAMENTOS SIMILARES;Ampola;307,00;302,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;529,48;520,86;0,00;8,62;0,00;8,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;323949;EBASTINA  1MG/ML |XAROPE 60ML MEDICAMENTOS DE REFERÊNCIA;Frasco;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103,33;103,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;320913;SALIVA ARTIFICIAL EM SPRAY 40ML 260 SPRAY PARA BOCA SECA MEDICAMENTOS DE REFERENCIA SPRAY MEDICAMENTOS DE REFERÊNCIA;Frasco;9,00;5,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;528,51;293,62;0,00;234,89;0,00;234,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;320916;CYMEVIR (GANciclovir) 100MG BOLSA MEDICAMENTOS SIMILARES_1;Bolsa;29,00;48,00;81,00;62,00;73,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;1020,28;1740,92;2969,32;2248,68;2687,86;2248,68;0,00;0,00;0,00;0,00;0,00;0,00;281,46;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;323945;CLORIDRATO DE FEXOFENADINA  6MG/ML SUSPENSÃO ORAL 150ML  MEDICAMENTOS DE REFERÊNCIA;Frasco;35,00;24,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2338,80;1603,75;0,00;735,05;0,00;735,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;323965;METRONIDAZOL+NISTATINA+CLORETO BENZALCÔNIO  62,5MG/G+25000UI/G+1,25MG/G CREME VAGINAL 40G MEDICAMENTOS DE REFERÊNCIA;Bisnaga;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;51,65;51,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;323968;FUROSEMIDA  2MG/ML FRASCO |100ML MEDICAMENTOS MANIPULADOS;Frasco;4,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;128,00;64,00;0,00;64,00;0,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
